"RFID","BARCODE","NAME","QTY ON HAND","BUY PRICE","SELL PRICE","CATEGORY","BARCODE TYPE","BATCH NUMBER"
"1A4000312687528000002760","10003647","PYRAMID PEN GOLD 250MG INDICA",15,10,30,"CANNIBIS","USER","NA"
"1A4000312687528000002757","10003649","PYRAMID PEN PRISM 250MG SATIVA",11,13,35,"CANNIBIS","USER","NA"
"1A4000312687528000002758","10003651","PYRAMID PEN PRISM 250MG INDICA",18,13,35,"CANNIBIS","USER","NA"
"1a4000312687528000002756","10003653","PYRAMID PEN PRISM 250MG HYBRID",17,13,35,"CANNIBIS","USER","NA"
"1A4000312687528000002762","10003655","PYRAMID PEN GOLD 500MG INDICA",24,15,45,"CANNIBIS","USER","NA"
"1a4000312687528000002764","10003657","PYRAMID PEN GOLD 500MG HYBRID",13,15,45,"CANNIBIS","USER","NA"
"1A4000312687528000002763","10003659","PYRAMID PEN GOLD 500MG SATIVA",2,15,45,"CANNIBIS","USER","NA"
"1A4000312687528000002754","10003661","PYRAMID PEN PRISM 500MG SATIVA",16,21,50,"CANNIBIS","USER","NA"
"1A4000312687528000002755","10003663","PYRAMID PEN PRISM 500MG INDICA",18,21,50,"CANNIBIS","USER","NA"
"1A4000312687528000002753","10003665","PYRAMID PEN PRISM 500MG HYBRID",2,21,50,"CANNIBIS","USER","NA"
"1A4000312687528000002765","10003667","PYRAMID PEN DISP. 150MG SATIVA",0,10,25,"CANNIBIS","USER","NA"
"1a4000312687528000002766","10003669","PYRAMID PEN DISP. 150MG SATIVA",0,10,25,"CANNIBIS","USER","NA"
"1A4000312687528000002767","10003671","PYRAMID PEN DISP. 150MG INDCIA",4,10,25,"CANNIBIS","USER","NA"
"1A4000312687528000002768","10003673","PYRAMID PEN DISP. 150MG INDCIA",4,10,25,"CANNIBIS","USER","NA"
"1A4000312687528000002769","10003675","PYRAMID PEN DISP. 150MG HYBRID",6,10,25,"CANNIBIS","USER","NA"
"1A4000312687528000002770","10003677","PYRAMID PEN DISP. 150MG HYBRID",6,10,25,"CANNIBIS","USER","NA"
"1A400031266EF5a000000929","10003679","GORILLA GLUE #4  7G",0,20.31,75,"CANNIBIS","USER","929"
"1A400031266EF5A000000929","10003681","GORILLA GLUE #4  3.5G",0,10.16,40,"CANNIBIS","USER","0929"
"1A400031266EF5A000000929","10003683","GORILLA GLUE #4  1G",-1,2.9,12,"CANNIBIS","USER","0929"
"1A400031268748A000050136","10003717","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1a400031268748A000050135","10003719","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1a400031268748A000050134","10003721","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1a400031266EF5a000000934","10003723","VIOLATOR KUSH 7G",0,18.75,110,"CANNIBIS","USER","0934"
"1A400031266EF5A000000934","10003725","VIOLATOR KUSH  3.5G",0,9.38,60,"CANNIBIS","USER","0934"
"1A400031266EF5a000000934","10003727","VIOLATOR KUSH   1G",0,2.68,20,"CANNIBIS","USER","0934"
"1a400031266EE7E000005078","10003729","PRE-ROLL SUMO GRANDE",-18,3,10,"CANNIBIS","USER","NA"
"1a40003126874EF000004917","10003731","SWEET 500MG CARTRIDGE INDICA",8,25,75,"CANNIBIS","USER","NA"
"1A4000312687540000003740","10003733","QUEST SHATTER WITCHES WEED",2,12,50,"CANNIBIS","USER","NA"
"1a4000312687540000003742","10003735","QUEST SHATTER CALI KUSH",-2,12,50,"CANNIBIS","USER","NA"
"1A40003126874EF000004920","10003737","SWEET 1G SYRINGE SATIVA",12,22,60,"CANNIBIS","USER","NA"
"1A40003126874Ef000004922","10003739","SWEET 1G SYRINGE INDICA",0,22,60,"CANNIBIS","USER","NA"
"1A40003126874EF000004921","10003741","SWEET 1G SYRINGE HYBRID",5,22,60,"CANNIBIS","USER","NA"
"1A40003126874EF000004919","10003743","SWEET 1G CARTRIDGE INDICA",22,37,100,"CANNIBIS","USER","NA"
"1A40003126874EF000004918","10003745","SWEET 1G CARTRIDGE HYBRID",14,37,100,"CANNIBIS","USER","NA"
"1A40003126874EF000004923","10003747","SWEET 1G CARTRIDGE SATIVA",10,37,100,"CANNIBIS","USER","NA"
"1A400031268748F000011406","10003749","SAMPLES WEIGHTED",41.95,0.1,0.01,"CANNIBIS","USER","NA"
"1A400031268748F000011458","10003751","TR CONCENTRATES BLUEBERRY HEAD",0,14,40,"CANNIBIS","USER","NA"
"1a400031268748F000011424","10003753","TR CONCENTRATES LARRY CRUZ-BER",0,14,40,"CANNIBIS","USER","NA"
"1A40003126874A5000013368","10003755","CBD CHILL PILLS",126,7.5,20,"CANNIBIS","USER","NA"
"1A40003126874A5000013366","10003757","G.K. HONEY LEMON CHILL PILLS",51,7.5,20,"CANNIBIS","USER","NA"
"1A40003126874A5000013367","10003759","G.K. SPEARMINT CHILL PILLS",238,7.5,20,"CANNIBIS","USER","NA"
"1A400031268748F000011414","10003761","TR CONCENTRATES GREEN CRACK",1,13,40,"CANNIBIS","USER","NA"
"1A4000312687540000002530","10003763","QUEST LIVE BUDDER SOUR DIESEL",2,28,70,"CANNIBIS","USER","NA"
"1A4000312687540000002531","10003765","QUEST LIVE SUGAR SCREAMING GOR",0,29,70,"CANNIBIS","USER","NA"
"1A4000312687540000002532","10003767","QUEST LIVE BUDDER SW STOMPER",0,29,70,"CANNIBIS","USER","NA"
"1A4000312687540000002533","10003769","QUEST DISTILLATE",0,15,60,"CANNIBIS","USER","NA"
"1A4000312687540000002534","10003771","QUEST DISTILLATE",0,15,60,"CANNIBIS","USER","NA"
"1A40003126874e4000007818","10003773","PLATINUM ROLLS GORILLA GLUE",3,12,25,"CANNIBIS","USER","NA"
"1A40003126874e4000007819","10003775","PLATINUM ROLLS-SATIVA",18,12,25,"CANNIBIS","USER","NA"
"1a400031266ee07000002211","10003777","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","USER","2211"
"1A400031266ee07000002211","10003779","DURBAN POISON 7G",0,23.44,110,"CANNIBIS","USER","2211"
"1A400031266EE07000002211","10003781","DURBAN POISON 1G",-2,3.35,20,"CANNIBIS","USER","2211"
"1a400031266eE69000002230","10003783","PRE-ROLL TRIM PINEAPPLE EX",10,1.12,6,"CANNIBIS","USER","NA"
"1A4000312687547000003970","10003785","TASTE BUDZ BLUE RASPBERRY S",42,10,25,"CANNIBIS","USER","NA"
"1A4000312687547000003969","10003787","TASTE BUDZ WATERMELON I",30,10,25,"CANNIBIS","USER","NA"
"1A4000312687547000003971","10003789","TASTE BUDZ WATERMELON S",42,10,25,"CANNIBIS","USER","NA"
"1a4000312687547000003972","10003791","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1a4000312687547000003973","10003793","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1a4000312687547000003974","10003795","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A4000312687547000003975","10003797","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A4000312687499000016572","10003799","BLUE KUDU JUNGLE ROAST",14,9.5,25,"CANNIBIS","USER","NA"
"1A400031266EE07000002199","10003801","PLATTE RIVER KUSH 1G",-1,3.57,20,"CANNIBIS","USER","NA"
"1A400031266eE07000002199","10003804","PLATTE RIVER KUSH 3.5G",5,12.5,60,"CANNIBIS","USER","NA"
"1A400031266eE07000002199","10003806","PLATTE RIVER KUSH 7G",0,25,110,"CANNIBIS","USER","NA"
"1a400031266EE07000002174","10003808","SOUR KUSH 1G",0,3.57,12,"CANNIBIS","USER","NA"
"1A400031266Ee07000002174","10003810","SOUR KUSH 3.5G",0,12.5,60,"CANNIBIS","USER","NA"
"1A400031266eE07000002174","10003812","SOUR KUSH 7G",0,25,110,"CANNIBIS","USER","NA"
"1A4000312687522000003878","10003814","WONDERLEAF PREM. SYRINGE BLUEB",0,22,60,"CANNIBIS","USER","NA"
"1A4000312687522000003879","10003816","WONDERLEAF PREM. SYRINGE GREEN",0,22,60,"CANNIBIS","USER","NA"
"1A4000312687522000003889","10003818","WONDERLEAF PREM. SYRINGE GRAND",0,22,60,"CANNIBIS","USER","NA"
"1A4000312687522000003869","10003820","WONDERLEAF 1G SYRINGE KONG",0,18,50,"CANNIBIS","USER","NA"
"1A4000312687522000003868","10003822","WONDERLEAF 1G SYRINGE MAMMOTH",0,18,50,"CANNIBIS","USER","NA"
"1a4000312687522000003852","10003824","WONDERLEAF 1G SYRINGE LEMON SK",0,18,50,"CANNIBIS","USER","NA"
"1A4000312687522000003888","10003826","WONDERLEAF 1G SYRINGE GTH",0,18,50,"CANNIBIS","USER","NA"
"1A4000312687522000003877","10003828","WONDERLEAF PREM. SYRINGE CHEMD",0,18,60,"CANNIBIS","USER","NA"
"1A4000312687522000003885","10003830","WONDERLEAF 1G SYRINGE POOTIE T",0,18,50,"CANNIBIS","USER","NA"
"1A4000312687522000003887","10003832","WONDERLEAF PREM. SYRINGE BLUEB",0,22,60,"CANNIBIS","USER","NA"
"1A4000312687522000003884","10003834","WONDERLEAF PREM. SYRINGE FLO L",0,22,60,"CANNIBIS","USER","NA"
"1A4000312687522000003870","10003836","WONDERLEAF PREM. SYRINGE FLO L",0,22,60,"CANNIBIS","USER","NA"
"1a4000312687522000003880","10003838","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A4000312687522000003890","10003840","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A400031266ee15000012317","10003842","BALONEY OG 1G",0,3.79,12,"CANNIBIS","USER","NA"
"1A400031266Ee15000012317","10003844","BALONEY OG 3.5G",0,13.28,40,"CANNIBIS","USER","NA"
"1A400031266eE15000012317","10003846","BALONEY OG 7G",0,26.56,75,"CANNIBIS","USER","NA"
"1A400031266ef5A000000976","10003848","BUBBA GUM 1G",-8,2.91,12,"CANNIBIS","USER","NA"
"1A400031266EF5A000000976","10003850","BUBBA GUM 3.5G",1,10.16,40,"CANNIBIS","USER","NA"
"1A400031266EF5a000000976","10003852","BUBBA GUM 7G",1,20.31,75,"CANNIBIS","USER","NA"
"1A4000312687534000001513","10003854","PRE-ROLL BIO CHEM TRIM",-14,0.78,6,"CANNIBIS","USER","01513"
"1A40003126874aF000023389","10003856","CHEEBA CHEW HYBRID MULTI PACK",16,10,25,"CANNIBIS","USER","NA"
"1A40003126874AF000023390","10003858","CHEEBA SINGLE HYBRID",27,3,7,"CANNIBIS","USER","NA"
"1A40003126874AF000023391","10003860","CHEEBA CHEW INDICA MULTI PACK",56,10,25,"CANNIBIS","USER","NA"
"1A40003126874aF000023392","10003862","CHEEBA SINGLE SATIVA",5,3,7,"CANNIBIS","USER","NA"
"1A4000312687491000055497","10003864","CANNAPUNCH PINEAPPLE MANGO",21,11.75,25,"CANNIBIS","USER","NA"
"1A4000312687491000055498","10003866","CANNAPUNCH WATERMELON",7,11.75,25,"CANNIBIS","USER","NA"
"1a4000312687491000055499","10003868","CANNAPUNCH BLACK CHERRY",5,11.75,25,"CANNIBIS","USER","NA"
"1A4000312687491000055500","10003870","CANNAPUNCH BLUE RASPBERRY",11,11.75,25,"CANNIBIS","USER","NA"
"1A4000312687491000055501","10003872","HIGHLY EDIBLES CHERRY PUCKS",1,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000055502","10003874","HIGHLY EDIBLES STRAWBERRY PUCK",33,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000055503","10003876","HIGHLY EDIBLES ASSORTED FRUITS",35,10,25,"CANNIBIS","USER","NA"
"1A4000312687491000055504","10003878","HIGHLY EDIBLES ASSORTED SOURS",37,10,25,"CANNIBIS","USER","NA"
"1A400031266EEF2000015865","10003880","FLO 7G",0,20.31,75,"CANNIBIS","USER","flo432017"
"1a400031266EEf2000015865","10003882","FLO 3.5G",-1,10.16,40,"CANNIBIS","USER","flo432017"
"1A400031266EEf2000015865","10003884","FLO 1G",0,2.9,12,"CANNIBIS","USER","flo432017"
"1A4000312687484000032825","10003886","C. L. SHATTER JEDI",-1,15.5,40,"CANNIBIS","USER","NA"
"1A4000312687484000032826","10003888","C. L. SHATTER LEMON BLANCA",0,15.5,40,"CANNIBIS","USER","NA"
"1A4000312687484000032827","10003890","C. L. SHATTER STERLE KUSH",0,15.5,40,"CANNIBIS","USER","NA"
"1A4000312687484000032829","10003894","C. L. WAX CHUNKYD/DURBANP",0,15.5,40,"CANNIBIS","USER","NA"
"1A40003126874CA000008627","10003897","CAMPER CHEESEL WAX 1G",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874cA000008623","10003899","CAMPER SCOUT COOKIES SHATTER",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874CA000008625","10003901","CAMPER FACEOFF/RACEFUE SHATTER",1,17,50,"CANNIBIS","USER","NA"
"1A40003126874CA000008622","10003903","CAMPER VANILLA KUSH WAX 1G",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874CA000008628","10003905","CAMPER BRAIN OG SHATTER",0,17,50,"CANNIBIS","USER","NA"
"1A40003126874CA000008624","10003907","CAMPER GORILLA GLUE WAX .25G",0,4.75,15,"CANNIBIS","USER","NA"
"1A40003126874CA000008626","10003909","CAMPER DRIZELLA/SHIRE WAX .25G",0,4.75,15,"CANNIBIS","USER","NA"
"1A4000312687484000032830","10003911","C. L.WAX VIOLATOR/GORILLA GLUE",0,15.5,40,"CANNIBIS","USER","NA"
"1A4000312687484000032824","10003913","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A4000312687484000032823","10003915","LOVE'S 10MG LEMON BERRY BAR",26,3,6,"CANNIBIS","USER","NA"
"1A4000312687484000032816","10003917","LOVE'S TURTLE BROWNIES",28,10,25,"CANNIBIS","USER","NA"
"1A4000312687484000032817","10003919","LOVE'S RED VELVET COOKIES 10P",7,10,25,"CANNIBIS","USER","NA"
"1A4000312687484000032818","10003921","LOVE'S BAKLAVA COOKIE BITES",8,10,25,"CANNIBIS","USER","NA"
"1A4000312687484000032819","10003923","LOVE'S CHOCOLATE CHIP COOKIES",9,10,25,"CANNIBIS","USER","NA"
"1A4000312687484000032820","10003925","LOVE'S CHOCOLATE CHIP COOKIES",9,10,25,"CANNIBIS","USER","NA"
"1A4000312687484000032821","10003927","LOVE'S CBD COOKIES MULTI PACK",5,18,40,"CANNIBIS","USER","NA"
"1A4000312687484000032822","10003929","LOVE'S 10MG CHOCOLATE CHIP",16,2.5,6,"CANNIBIS","USER","NA"
"1A400031266ee7E000005085","10003931","PRE-ROLL AFGHANI GRAPEFRUIT-FL",15,3,10,"CANNIBIS","USER","NA"
"1A400031266Ee7e000005084","10003933","PRE ROLL DURBAN POISON",-15,3,10,"CANNIBIS","USER","NA"
"1A40003126874e4000007654","10003935","PLATINUM ROLLS GORILLA GLUE",3,12,25,"CANNIBIS","USER","NA"
"1A40003126874E4000007659","10003937","PLATINUM ROLLS LA X HARLEQUIN",-4,12,25,"CANNIBIS","USER","NA"
"1A400031268748a000054660","10003939","DIXIE BATH SOAK",0,10,25,"CANNIBIS","USER","NA"
"1A400031268748a000055487","10003941","DIXIE DEW DROPS SPEARMINT",0,10,27,"CANNIBIS","USER","NA"
"1A4000312687506000013596","10003943","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A400031266EEF2000015968","10003945","BLUE DREAM 7G",14,20.31,110,"CANNIBIS","USER","15968"
"1A400031266eEF2000015968","10003947","BLUE DREAM 3.5G",66,10.16,60,"CANNIBIS","USER","15968"
"1a400031266EEf2000015968","10003949","BLUE DREAM 1G",62,2.9,20,"CANNIBIS","USER","15968"
"1A400031266eeF2000015849","10003951","DRAGON 7G",0,21.88,75,"CANNIBIS","USER","5849"
"1A400031266EEF2000015849","10003953","DRAGON 3.5G",1,10.94,40,"CANNIBIS","USER","5849"
"1a400031266EEF2000015849","10003955","DRAGON 1G",0,3.13,12,"CANNIBIS","USER","5849"
"1A4000312687506000013593","10003957","CODA FIRE & ORANGE",2,9,25,"CANNIBIS","USER","12353"
"1A4000312687506000013594","10003959","CODA COFFEE & DONUTS",1,9,25,"CANNIBIS","USER","12416"
"1a4000312687506000013595","10003961","CODA MAPLE & PECAN",-1,9,25,"CANNIBIS","USER","10828"
"1A4000312687506000013591","10003963","CODA TRUFFLES CRESCENDO",12,10,25,"CANNIBIS","USER","12437"
"1A4000312687506000013592","10003965","CODA TRUFFLES FORTE",6,10,25,"CANNIBIS","USER","12417"
"1A40003126874aA000039962","10003967","IT ORANGE",36,9.75,25,"CANNIBIS","USER","39962"
"1A40003126874aA000039963","10003969","IT STRAWBERRY",7,9.75,25,"CANNIBIS","USER","39963"
"1A40003126874AA000039964","10003971","IT SOUR APPLE",18,9.75,25,"CANNIBIS","USER","39964"
"1A40003126874AA000039965","10003973","IT LEMON",0,9.75,25,"CANNIBIS","USER","39965"
"1A40003126874AA000039966","10003975","IT CARAMEL APPLE CBD SUCKER",0,5,10,"CANNIBIS","USER","39966"
"1A40003126874AA000039967","10003979","IT SUCKER STRAWBERRY LEMONADE",-1,2.25,6,"CANNIBIS","USER","39967"
"1A400031266EF5A000000995","10003981","SNO CAP 7G",0,20.31,75,"CANNIBIS","USER","0995"
"1A400031266EF5a000000995","10003983","SNO CAP 3.5G",1,10.16,40,"CANNIBIS","USER","0995"
"1A400031266EF5A000000995","10003985","SNO CAP 1G",0,2.9,12,"CANNIBIS","USER","0995"
"1a40003126874aa000040748","10003987","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1a40003126874aa000040749","10003989","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1A40003126874Aa000040750","10003991","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","USER","NA"
"1a400031266eE15000012317","10003993","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","12317"
"1a400031266ee07000002211","10003995","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","2211"
"1a400031266eEF2000015968","10003997","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","15968"
"1A400031266EE07000002199","10003999","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","2199"
"1a400031266EEF2000015865","10004001","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","15865"
"1A400031266EF5A000000929","10004006","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","0929"
"1A400031266eE07000002174","10004008","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","2174"
"1a400031266EEf2000015849","10004010","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","USER","15849"
"1a400031266eF5A000000996","10004012","BUBBA GUM 7G",1,20.31,75,"CANNIBIS","USER","0996"
"1A400031266Ef5a000000996","10004014","BUBBA GUM 3.5G",1,10.16,40,"CANNIBIS","USER","0996"
"1a400031266EF5A000000996","10004016","BUBBA GUM 1G",-8,2.91,12,"CANNIBIS","USER","0996"
