"RFID","BARCODE","NAME","QTY ON HAND","BUY PRICE","SELL PRICE","CATEGORY","SUBCAT_COD","BARCODE TYPE","BATCH NUMBER"
"1A400031266EF55000000303","10000295","PURPLE URKLE1G",0,2.2,20,"CANNIBIS","FLOWER","USER","303"
"1A400031266EF55000000303","10000296","PURPLE URKLE 3.5G",0,0.45,60,"CANNIBIS","FLOWER","USER","303"
"400031266EF55000000303","10000297","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","FLOWER","USER","303"
"1A400031266EF74000000884","10000298","BUBBA GUM 1G",-8,2.91,12,"CANNIBIS","SPECIALS","USER","884"
"1A400031266EF74000000884","10000299","BUBBA GUM 3.5G",1,10.16,40,"CANNIBIS","SPECIALS","USER","884"
"1A400031266EF74000000884","10000300","BUBBA GUM 7G",1,20.31,75,"CANNIBIS","SPECIALS","USER","884"
"1A400031266EF55000001221","10000301","GHOST TRAIN HAZE 7G",11,25,110,"CANNIBIS","FLOWER","USER","1221"
"1A4000312687518000000688","10000302","7 SACRED HYBRID TRUFFLES",8,10,25,"CANNIBIS","EDIBLES","USER","594"
"1A4000312687518000000689","10000303","7 SACRED SATIVA TRUFFLES",36,10,25,"CANNIBIS","EDIBLES","USER","573"
"1A4000312687518000000686","10000304","7 SACRED INDICA TRUFFLES",0,10,25,"CANNIBIS","EDIBLES","USER","339"
"1A400031266EE00000012872","10000305","LAVENDER JONES 1G",0,2.9,12,"CANNIBIS","SPECIALS","USER","12872"
"1A400031266EE00000012872","10000306","LAVENDER JONES 3.5G",0,10.15,40,"CANNIBIS","SPECIALS","USER","12872"
"1A400031266EE00000012872","10000307","BRUCE BANNER 7G",0,23.44,110,"CANNIBIS","FLOWER","USER","12872"
"1A400031266EF74000000885","10000308","BLUEBERRY 1G",3,3.12,20,"CANNIBIS","FLOWER","USER","885"
"1A400031266EF74000000885","10000309","BLUEBERRY 3.5G",10,10.93,60,"CANNIBIS","FLOWER","USER","885"
"1A400031266EF74000000885","10000310","BLUEBERRY 7G",0,21.87,110,"CANNIBIS","FLOWER","USER","885"
"1A40003126874A5000009881","10000325","CBD CHILL PILLS",48,7.5,20,"CANNIBIS","EDIBLES","USER","062216"
"1A400031266EEF2000004936","10000326","PRE-ROLL TRIM NL",43,1,6,"CANNIBIS","PRE-ROLL","USER","4936"
"1A400031268748A000033983","10000328","DIXIE WATERMELON CREAM",0,0,4,"CANNIBIS","EDIBLES","USER","R22038"
"1A40003126874A5000009764","10000329","G.K. HONEY LEMON CHILL PILLS",74,7.5,20,"CANNIBIS","EDIBLES","USER","42816"
"1A40003126874A5000009764","10000330","G.K. SPEARMINT CHILL PILLS",174,7.5,20,"CANNIBIS","EDIBLES","USER","041216"
"1A400031268748F000007967","10000331","TR CONCENTRATES TRIANGLE KUSH",0,14,40,"CANNIBIS","CONC","USER","7967"
"1A400031268748F000007968","10000332","TR CONCENTRATES STAR DAWG",0,14,40,"CANNIBIS","CONC","USER","7968"
"1A400031268748F000007969","10000333","TR CONCENTRATES BLACKJACK",0,13,40,"CANNIBIS","CONC","USER","7969"
"1A400031268748F000007964","10000334","TR CONCENTRATES BUBBA TOM HAYE",0,14,40,"CANNIBIS","CONC","USER","7964"
"1A4000312687488000009326","10000335","THE LAB RED HEADED  LIVE RESIN",0,25,75,"CANNIBIS","CONC","USER","9326"
"1A4000312687488000011650","10000336","THE LAB SOUR JOKER LIVE RESIN",0,28,65,"CANNIBIS","CONC","USER","11650"
"1A4000312687488000011651","10000337","THE LAB OG SKUNK BUDDER",0,15,50,"CANNIBIS","CONC","USER","11651"
"1A4000312687488000011652","10000338","THE LAB SKUNKBERRY LIVE RESIN",1,28,65,"CANNIBIS","CONC","USER","11652"
"1A4000312687488000011653","10000339","THE LAB CHIESEL SHATTER",0,15,50,"CANNIBIS","CONC","USER","11653"
"1A400031266EF8E000005175","10000341","PRE-ROLL STRAWBERRY COUGH",-101,3,10,"CANNIBIS","PRE-ROLL","USER","5175"
"1A40003126874B3000034507","10000342","OPEN ONE HYBRID",19,12,25,"CANNIBIS","CONC","USER","R100X2967104111646"
"1A400031266EF46000001058","10000344","TANGERINE DREAM 1G",0,0,20,"CANNIBIS","FLOWER","USER","1058"
"1A400031266EF46000001058","10000345","TANGERINE DREAM 3.5G",0,10.15,60,"CANNIBIS","FLOWER","USER","1058"
"1A400031266EF46000001058","10000346","TANGERINE DREAM 7G",0,20.31,110,"CANNIBIS","FLOWER","USER","1058"
"1A40003126874B3000034507","10000347","OPEN ONE INDICA",26,12,25,"CANNIBIS","CONC","USER","R1002880605091814"
"1A40003126874B3000034507","10000348","OPEN ONE SATIVA",19,12,25,"CANNIBIS","CONC","USER","R100X273151617"
"1A40003126874B3000034508","10000349","OPEN 500MG SATIVA CARTDRIGE",25,25,70,"CANNIBIS","CONC","USER","24806"
"1A4000312687488000011545","10000350","THE LAB SOUR DIESEL SHATTER",0,19,50,"CANNIBIS","CONC","USER","11545"
"1A4000312687488000011655","10000351","BOLDER SHIRLEY TEMPLE SHATTER",0,20,30,"CANNIBIS","CONC","USER","11655"
"1A4000312687488000011654","10000352","THE LAB BRUCE BANNER SHATTER",0,15,50,"CANNIBIS","CONC","USER","11654"
"1A4000312687488000011649","10000353","THE LAB SKUNKBERRY LIVE RESIN",1,28,65,"CANNIBIS","CONC","USER","11649"
"1A40003126874B3000016664","10000354","OPEN 500MG HYBRID CARTRIDGE",29,25,70,"CANNIBIS","CONC","USER","R500X25328"
"1A400031266F025000003671","10000355","GREEN CRACK 1G",5,2.23,20,"CANNIBIS","FLOWER","USER","3671"
"1A400031266F02500003671","10000356","GREEN CRACK 7G",0,15.63,110,"CANNIBIS","FLOWER","USER","3671"
"1A400031266F025000003671","10000357","GREEN CRACK 7G",0,15.63,110,"CANNIBIS","FLOWER","USER","3671"
"1A400031266EF5B000007890","10000358","CHEMDAWG 1G",63,3.34,20,"CANNIBIS","FLOWER","USER","7890"
"1A400031266EF5B000007890","10000359","CHEMDAWG 3.5G",9,11.69,60,"CANNIBIS","FLOWER","USER","7890"
"1A400031266EF5B000007890","10000360","CHEMDAWG 7G",0,23.38,110,"CANNIBIS","FLOWER","USER","7890"
"1A400031266EFE9000000755","10000362","DURBAN POISON 1G",-2,3.35,20,"CANNIBIS","FLOWER","USER","0755"
"1A400031266EFE9000000755","10000363","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","FLOWER","USER","0755"
"1A400031266EFE9000000755","10000364","DURBAN POISON 7G",0,23.44,110,"CANNIBIS","FLOWER","USER","0755"
"1A400031266EFE9000000756","10000365","CHEMON G 1G",0,3.13,12,"CANNIBIS","SPECIALS","USER","0756"
"1A400031266EFE9000000756","10000366","CHEMON G 3.5G",0,10.94,40,"CANNIBIS","SPECIALS","USER","0756"
"1A400031266EFE9000000756","10000367","CHEMON G 7G",0,21.88,75,"CANNIBIS","SPECIALS","USER","0756"
"1A400031266EF5B000006790","10000368","SOUR BOGGLE 1G",0,2.67,20,"CANNIBIS","FLOWER","USER","6790"
"1A400031266EF5B000006790","10000369","BLUE DREAM 3.5G",52,11.72,60,"CANNIBIS","FLOWER","USER","6790"
"1A400031266EF5B000006790","10000370","BLUE DREAM 7G",12,23.44,110,"CANNIBIS","FLOWER","USER","6790"
"1A40003126874E4000003692","10000371","PLATINUM BUD GREEN CRACK 1G",0,0,25,"CANNIBIS","FLOWER","USER","3692"
"1A40003126874E4000003692","10000372","PLATINUM BUD MOB BOSS 1G",0,10.71,25,"CANNIBIS","FLOWER","USER","3692"
"1A40003126874AF000007823","10000373","CHEEBA CHEW SATIVA MULTI PACK",86,10,25,"CANNIBIS","EDIBLES","USER","7823"
"1A4000312687484000012555","10000374","LOVE'S 10MG RED VELVET COOKIE",9,2.5,6,"CANNIBIS","EDIBLES","USER","1225"
"1A400031266EEF2000004936","10000375","PRE-ROLL TRIM NL",43,1,6,"CANNIBIS","PRE-ROLL","USER","4936"
"1A400031266EF55000001693","10000377","OG COOKIES 3.5G",0,10.9,40,"CANNIBIS","SPECIALS","USER","1963"
"1A400031266EF55000001693","10000378","OG COOKIES 1G",0,3.12,12,"CANNIBIS","SPECIALS","USER","1693"
"1A40003126874EF000001765","10000380","SWEET 1G CARTRIDGE SATIVA",26,37,100,"CANNIBIS","CONC","USER","1765"
"1A40003126874AF000008822","10000383","CHEEBA CHEW SATIVA MULTI PACK",86,10,25,"CANNIBIS","EDIBLES","USER","0069"
"1A40003126874EF000002068","10000384","SWEET DISPOSABLE HYBRID",0,20,45,"CANNIBIS","CONC","USER","0921953"
"1A40003126874EF000002071","10000385","SWEET SAP 1G INDICA",1,25,40,"CANNIBIS","CONC","USER","704"
"1A40003126874EF000002070","10000386","SWEET DISPOSABLE SATIVA",2,20,45,"CANNIBIS","CONC","USER","911"
"1A40003126874EF000002069","10000387","SWEET DISPOSABLE INDICA",12,20,45,"CANNIBIS","CONC","USER","2306"
"1A40003126874EF000002065","10000388","SWEET 300MG CARTRIDGE HYBRID",11,17,45,"CANNIBIS","CONC","USER","953"
"1A40003126874EF000002066","10000389","SWEET 300MG CARTRIDGE INDICA",31,17,45,"CANNIBIS","CONC","USER","2306"
"1A40003126874EF000002067","10000390","SWEET 300MG CARTRIDGE SATIVA",24,17,45,"CANNIBIS","CONC","USER","911"
"1A40003126874EF000002072","10000391","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","1081"
"1A400031268748C000019660","10000392","INCREDIBLES BOULDER BAR",0,9.5,25,"CANNIBIS","EDIBLES","USER","181R025057"
"1A400031268748C000019661","10000393","INCREDIBLES COOKIES N CREAM",0,0,16,"CANNIBIS","EDIBLES","USER","111R100R064A"
"1A400031268748C000019663","10000394","INCREDIBLES VANILLA AFFOGATO",25,0.01,25,"CANNIBIS","EDIBLES","USER","168R100W075A"
"1A400031268748C000019662","10000396","INCREDIBLES MILE HIGH BAR",0,10.5,25,"CANNIBIS","EDIBLES","USER","173R016169"
"1A400031268748C000012286","10000397","INCREDIBLES BLACK CHERRY CBD",0,10.5,40,"CANNIBIS","EDIBLES","USER","048R016047"
"1A400031266EF5B000007189","10000398","PRE-ROLL TRIM BLUEBERRY",0,0.78,6,"CANNIBIS","PRE-ROLL","USER","7189"
"1A4000312687488000011923","10000399","THE LAB LUCKY CHARMS BUDDER",0,17,50,"CANNIBIS","CONC","USER","160701WSCR9B"
"1A4000312687488000011920","10000400","THE LAB AFGHANI SHATTER",0,35,50,"CANNIBIS","CONC","USER","160701WSCR2S"
"1A4000312687488000011921","10000401","THE LAB MOB BOSS SHATTER",0,19,50,"CANNIBIS","CONC","USER","160518WSCR14S"
"1A400031266EF8C000006775","10000402","GOLDEN TRIANGLE 1G",0,0,12,"CANNIBIS","FLOWER","USER","6775"
"1A400031266EF8C000006775","10000403","GOLDEN TRIANGLE 3.5G",0,9.38,40,"CANNIBIS","FLOWER","USER","6775"
"1A400031266EF8C000006775","10000404","GOLDEN TRIANLGE 7G",0,18.76,75,"CANNIBIS","FLOWER","USER","6775"
"1A4000312687488000011922","10000405","THE LAB SOUR DIESEL SHATTER",0,19,50,"CANNIBIS","CONC","USER","160518WSCR13S"
"1A4000312687488000011924","10000406","THE LAB EAST COAST S D BUDDER",0,17,50,"CANNIBIS","CONC","USER","160701WSCR6B"
"1A4000312687488000011919","10000407","THE LAB BLUEBERRY OG SHATTER",0,19,50,"CANNIBIS","CONC","USER","160620WSCR3S"
"1A400031268748A000029610","10000408","DIXIE SYNERGY VANILLA",0,18,45,"CANNIBIS","EDIBLES","USER","29610"
"1A400031268729611","10000409","DIXIE SYNERGY WATERMELON",-10,18,45,"CANNIBIS","EDIBLES","USER","29611"
"1A400031266EF55000001256","10000412","PURPLE URKLE1G",0,2.2,20,"CANNIBIS","FLOWER","USER","1256"
"1A400031266EF55000001256","10000413","PURPLE URKLE 3.5G",0,0.45,60,"CANNIBIS","FLOWER","USER","1256"
"1A400031266EF55000001256","10000414","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","FLOWER","USER","1256"
"1A400031268748A000029603","10000417","FORIA 5ML",1,11,25,"CANNIBIS","TOPICALS","USER","R08217"
"1A400031266EF55000001489","10000418","GHOST TRAIN HAZE 7G",11,25,110,"CANNIBIS","FLOWER","USER","1489"
"1A400031266EF55000001489","10000419","GHOST TRAIN HAZE 3.5G",15,12.5,60,"CANNIBIS","FLOWER","USER","2159"
"1A400031266EF55000001489","10000420","GHOST TRAIN HAZE 1G",-3,3.57,20,"CANNIBIS","FLOWER","USER","1489"
"1A400031266EF55000002159","10000421","SOUR DIESEL 7G",-1,20.31,110,"CANNIBIS","FLOWER","USER","2159"
"1A400031266EF55000002159","10000422","SOUR DIESEL 3.5G",0,10.16,60,"CANNIBIS","FLOWER","USER","2159"
"1A400031266EF55000002159","10000423","SOUR DIESEL 1G",-1,2.9,20,"CANNIBIS","FLOWER","USER","2159"
"1A400031268748000023338","10000424","DIXIE SYNERGY NATURAL",0,12.5,45,"CANNIBIS","EDIBLES","USER","R12723"
"1A400031268748A000029611","10000425","DIXIE SYNERGY WATERMELON",-10,18,45,"CANNIBIS","EDIBLES","USER","R12723"
"1A400031266EE44000007683","10000426","THE BANK SEEDS-LEMON GRASS",0,45,110,"CANNIBIS","","USER","1237559"
"1A400031266EF55000001268","10000427","KANDY KUSH 1G",1,3.35,20,"CANNIBIS","FLOWER","USER","1268"
"1A400031266EF55000001268","10000428","KANDY KUSH 3.5G",0,11.72,40,"CANNIBIS","SPECIALS","USER","1268"
"1A400031266EF55000001268","10000429","KANDY KUSH 7G",0,23.44,110,"CANNIBIS","FLOWER","USER","1268"
"1A400031266EF55000002159","10000430","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","MULTI"
"1A400031266F025000003670","10000431","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","3670"
"1A400031266EF55000001267","10000432","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","1267"
"1A400031266EF55000001268","10000433","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","1268"
"1A400031266EF55000000474","10000434","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","474"
"1A400031266EF55000001221","10000435","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","1221"
"1A400031266EF55000001489","10000436","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","1489"
"1A400031266EF8E000005501","10000437","PRE-ROLL FLO- FLOWER",0,3.12,8,"CANNIBIS","PRE-ROLL","USER","IHFLO42716"
"1A4000312687484000012552","10000438","LOVE'S BAKLAVA COOKIE BITES",9,10,25,"CANNIBIS","EDIBLES","USER","RH0127"
"1A400031266EF8E000005208","10000440","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","5208"
"1A400031266EF8E000005209","10000441","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","5209"
"1A400031266EF8E000005210","10000442","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","5210"
"1A400031266EF5A000000474","10000443","TRES SISTER 7G",0,25,110,"CANNIBIS","FLOWER","USER","0474"
"1A400031266EF5A000000474","10000444","TRES SISTER 3.5G",0,12.5,60,"CANNIBIS","FLOWER","USER","0474"
"1A400031266EF5A000000474","10000445","TRES SISTER 1G",0,3.57,20,"CANNIBIS","FLOWER","USER","0474"
"1A400031266EF5A000000474","10000446","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","0474"
"1A400031266EF74000000884","10000447","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","5347"
"1A400031266EF55000001693","10000448","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","1693"
"1A400031266EF74000000884","10000449","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","884"
"1A400031266EF55000001256","10000451","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","FLOWER","USER","1256"
"1A40031266EF5500001221","10000453","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","1221"
"1A40003126874B3000028380","10000455","MAGIC BUZZ CHILLIN'",0,3.5,8,"CANNIBIS","EDIBLES","USER","OLR050120"
"1A400031268748A000029603","10000456","DIXIE WATERMELON CREAM",0,0,4,"CANNIBIS","EDIBLES","USER","R08217"
"1A40003126874AA000018774","10000457","THE COFFEE",0,5.41,12,"CANNIBIS","EDIBLES","USER","GOLDENTRIANGLE"
"1A4000312687484000012551","10000459","LOVE'S JUJU ROYAL LEMON",0,11.5,25,"CANNIBIS","EDIBLES","USER","RIO144"
"1A40003126874EF000002195","10000460","SWEET 1G CARTRIDGE SATIVA",26,37,100,"CANNIBIS","CONC","USER","ROS02113"
"1A40003126874EF000002193","10000461","SWEET 1G CARTRIDGE HYBRID",24,37,100,"CANNIBIS","CONC","USER","R0H01679"
"1A40003126874EF000002194","10000462","SWEET 1G CARTRIDGE INDICA",27,37,100,"CANNIBIS","CONC","USER","ROI02076"
"1A40003126874EF000002196","10000463","SWEET SAP 1G SATIVA",-5,25,40,"CANNIBIS","CONC","USER","SAPS2089"
"1A40003126874EF000002200","10000464","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","SWEETINDICA1G"
"1A40003126874EF000002198","10000467","SWEET 2G DAB BOTTLE INDICA",12,55,80,"CANNIBIS","CONC","USER","ROI02076"
"1A400031266EF55000001439","10000468","PURPLE URKLE1G",0,2.2,20,"CANNIBIS","FLOWER","USER","1439"
"1A400031266EF55000001439","10000469","PURPLE URKLE 7G",0,15.6,110,"CANNIBIS","FLOWER","USER","1439"
"1A400031266EF55000001439","10000470","PURPLE URKLE 3.5G",0,0.45,60,"CANNIBIS","FLOWER","USER","1439"
"1A$0003126874A%000009860","10000471","CBD CHILL PILLS",48,7.5,20,"CANNIBIS","EDIBLES","USER","CBDCP51116RCBD051216"
"1A40003126874B3000034839","10000472","OPEN 150MG INDICA",0,12,25,"CANNIBIS","CONC","USER","OPEN"
"1A40003126874B3000034839","10000473","OPEN 250MG SATIVA CARTRIDGE",31,15,40,"CANNIBIS","CONC","USER","OPEN250S"
"1A400031266EF8E000005502","10000480","PRE-ROLL OGRE",0,2.5,5,"CANNIBIS","PRE-ROLL","USER","5502"
"1A400031268748F000007667","10000481","TR CONCENTRATES WHITE CINDY",12,13,40,"CANNIBIS","CONC","USER","053116H"
"1A400031268748F000007670","10000482","TR CONCENTRATES STAR TRIANGLE",0,14,40,"CANNIBIS","CONC","USER","042216F"
"1A400031268748F000007670","10000483","TR CONCENTRATES TRIANGLE KUSH",0,14,40,"CANNIBIS","CONC","USER","042216F"
"1A400031268748F000007671","10000484","TR CONCENTRATES GORILLA GLUE",16,13,40,"CANNIBIS","CONC","USER","042616G"
"1A400031268748F000007669","10000485","TR CONCENTRATE MOB BOSS",0,13,40,"CANNIBIS","CONC","USER","053116I"
"1A400031268748F000007668","10000486","TR CONCENTRATES TRIANGLE KUSH",0,14,40,"CANNIBIS","CONC","USER","042216"
"1A400031266EF55000000301","10000487","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","PRE-ROLL","USER","301"
"1A400031266EF55000001693","10000488","PRE-ROLL INDICA BLEND TRIM",3,3.8,6,"CANNIBIS","PRE-ROLL","USER","1693"
"1A400031266EFE9000000754","10000489","DURBAN POISON 1G",-2,3.35,20,"CANNIBIS","FLOWER","USER","754"
"1A400031266EFE9000000754","10000490","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","FLOWER","USER","754"
"1A400031266EFE9000000754","10000491","DURBAN POISON 7G",0,23.44,110,"CANNIBIS","FLOWER","USER","754"
"1A400031266EF46000001058","10000492","TANGERINE DREAM 3.5G",0,0,60,"CANNIBIS","FLOWER","USER","1058"
"1A400031266EF8D000006779","10000493","SOUR STRAWBERRY 1G",0,2.9,20,"CANNIBIS","FLOWER","USER","6779"
"1A400031266EF8D000006779","10000494","SOUR STRAWBERRY 3.5G",1,10.16,60,"CANNIBIS","FLOWER","USER","6779"
"1A400031266EF8D000006779","10000495","SOUR STRAWBERRY 7G",0,20.31,110,"CANNIBIS","FLOWER","USER","6779"
"1A400031266EF8C000006776","10000496","GOLDEN TRIANGLE 1G",0,0,12,"CANNIBIS","FLOWER","USER","6776"
"1A400031266EF8C000006776","10000497","GOLDEN TRIANGLE 3.5G",0,9.38,40,"CANNIBIS","FLOWER","USER","6776"
"1A400031266EF8C000006776","10000498","GOLDEN TRIANLGE 7G",0,18.76,75,"CANNIBIS","FLOWER","USER","6776"
"1A400031266EF8D000006515","10000499","ABUSIVE OG 1G",0,0,12,"CANNIBIS","FLOWER","USER","6515"
"1A400031266EF8D000006515","10000500","ABUSIVE OG 3.5G",0,0,40,"CANNIBIS","FLOWER","USER","6515"
"1A400031266EF8D000006515","10000501","ABUSIVE OG 7G",0,0,75,"CANNIBIS","FLOWER","USER","6515"
"1A4000312687522000000449","10000503","WONDERLEAF 250MG TANGERINE HAZ",0,0,45,"CANNIBIS","CONC","USER","R1501"
"1A4000312687522000000454","10000504","WONDERLEAF 500MG BLUE DREAM",0,35,75,"CANNIBIS","CONC","USER","R1501"
"1A4000312687522000000452","10000505","WONDERLEAF 500MG BERKEL",0,35,75,"CANNIBIS","CONC","USER","06221601"
"1A4000312687522000000452","10000506","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","06221601"
"1A4000312687522000000455","10000508","WONDERLEAF 250MG MAUI WAUI",0,15,45,"CANNIBIS","CONC","USER","06021602"
"1A4000312687522000000455","10000509","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","06021602"
"1A4000312687522000000456","10000511","WONDERLEAF 500MG MAUI WAUI",0,25.67,75,"CANNIBIS","CONC","USER","06021602"
"1A4000312687522000000453","10000512","WONDERLEAF 250MG BLUE DREAM",-1,15,45,"CANNIBIS","CONC","USER","06131601"
"1A4000312687522000000450","10000513","WONDERLEAF 500MG TANGERINE HAZ",0,28,75,"CANNIBIS","CONC","USER","06241601"
"1A4000312687522000000451","10000514","WONDERLEAF 250MG BERKEL",0,16,45,"CANNIBIS","CONC","USER","06221601"
"1A4000312687522000000473","10000515","SAMPLES EACH",3,0.01,0.01,"CANNIBIS","","USER","03240601"
"1A400031266F019000000193","10000517","SAMPLES WEIGHTED",40.95,0.01,0.01,"CANNIBIS","","USER","0193"
"1A400031266EF8D000006779","10000518","SOUR STRAWBERRY 3.5G",1,10.16,60,"CANNIBIS","FLOWER","USER","6779"
"1A$00031266EFE(000000755","10000519","DURBAN POISON 3.5G",0,11.72,60,"CANNIBIS","FLOWER","USER","0755"
"1A$00031266EF%A)00000474","10000520","TRES SISTER 1G",0,3.57,20,"CANNIBIS","FLOWER","USER","0474"
"1A400031266EF55000001489","10000521","GHOST TRAIN HAZE 3.5G",15,12.5,60,"CANNIBIS","FLOWER","USER","1489"
"1A400031266EEF2000003032","10000523","PRE-ROLL FLO- FLOWER",0,3.12,8,"CANNIBIS","PRE-ROLL","USER","3032"
"1A400031268748A000033376","10000524","DIXIE SYNERGY BALM",-1,13,30,"CANNIBIS","TOPICALS","USER","33376"
"1A400031266EEF2000003032","10000525","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","3032"
"1A400031266EF55000000609","10000526","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","609"
"1A400031266EF8D000006779","10000527","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","6779"
"1A400031266EF46000001058","10000528","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","1058"
"1A400031266F025000003671","10000529","PRE ROLL SATIVA BLEND",18,3.57,10,"CANNIBIS","PRE-ROLL","USER","3671"
"1A400031266EF5A000000478","10000530","TRES KUSH 1G",0,3.79,20,"CANNIBIS","FLOWER","USER","478"
"1A400031266EF5A000000478","10000531","TRES KUSH 3.5G",0,13.2,60,"CANNIBIS","FLOWER","USER","478"
"1A400031266EF5A000000478","10000532","TRES KUSH 7G",0,26.5,110,"CANNIBIS","FLOWER","USER","478"
"1A400031266EF55000001489","10000533","GHOST TRAIN HAZE 7G",11,25,110,"CANNIBIS","FLOWER","USER","1"
"1A400031266EF5A000000689","10000534","BUBBLE GUM 1G",0,2.94,12,"CANNIBIS","FLOWER","USER","689"
"1A400031266EF5A000000689","10000535","BUBBLE GUM 3.5G",0,10.28,40,"CANNIBIS","FLOWER","USER","689"
"1A400031266EF5A000000689","10000536","BUBBLE GUM 7G",0,0,75,"CANNIBIS","FLOWER","USER","689"
"1A400031266EF8C000006626","10000537","GOLDEN SKUNK 1G",0,2.67,20,"CANNIBIS","FLOWER","USER","6626"
"1A400031266EF8C000006626","10000538","GOLDEN SKUNK 3.5G",0,0,60,"CANNIBIS","FLOWER","USER","6626"
"1A400031266EF8C000006626","10000539","GOLDEN SKUNK 7G",0,18.75,110,"CANNIBIS","FLOWER","USER","6626"
"1A40003126874B3000016665","10000540","MAGIC BUZZ BUZZIN'",-2,3.5,8,"CANNIBIS","EDIBLES","USER","OLR031616"
"1A40003126874AF000009948","10000541","GREEN HORNET INDICA 10PK",0,11,25,"CANNIBIS","EDIBLES","USER","0074"
"1A40003126874AF000009949","10000542","GREEN HORNET SATIVA 10PK",0,11,25,"CANNIBIS","EDIBLES","USER","0068"
"1A40003126874B6000016335","10000543","MARY'S THCA PATCH",-1,5,12,"CANNIBIS","TOPICALS","USER","4167329"
"1A400031266EF8D000006520","10000545","ABUSIVE OG 1G",0,0,12,"CANNIBIS","FLOWER","USER","6520"
"1A400031266EF8D000006520","10000546","ABUSIVE OG 3.5G",0,0,40,"CANNIBIS","FLOWER","USER","6520"
"1A400031266EF8D000006520","10000547","ABUSIVE OG 7G",0,0,75,"CANNIBIS","FLOWER","USER","6520"
"1A400031266EF5B000007888","10000548","CHEMDAWG 1G",63,3.34,20,"CANNIBIS","FLOWER","USER","7888"
"1A400031266EF5B000007888","10000549","CHEMDAWG 3.5G",9,11.69,60,"CANNIBIS","FLOWER","USER","7888"
